"doc_path","document_class","materialization_decision","decision_rationale","disposition","standard_ids","semantic_owner_node_ids","materialized_target_node_ids","rollup_not_applicable_node_ids","materialized_rule_ids","rollup_not_applicable_rule_ids","human_decision"
"docs/platform-w3-05-enterprise-observability-gates-agent-pack-2026-07-09.md","handoff-agent-pack","task-materialize","W3-05 Enterprise Observability Gates Agent Pack — 2026-07-09: etkin rule ile seçili görevlere kapsam, test ve evidence kapısı sağlar.","task-materialized+task-rollup-n-a+task-ref","","platform-observability","s-observability","cc-obs","platform-w3-05-enterprise-observability-gates","platform-w3-05-enterprise-observability-gates","no"
"docs/platform-w3-06-enterprise-release-governance-agent-pack-2026-07-09.md","handoff-agent-pack","task-materialize","W3-06 Enterprise Release + Governance Agent Pack — 2026-07-09: etkin rule ile seçili görevlere kapsam, test ve evidence kapısı sağlar.","task-materialized+task-ref","","build-risk-defteri|deploy-yap|std-ci-gates","deploy-yap|std-ci-gates","","platform-w3-06-enterprise-release-governance","","no"
"docs/platform-w3-07-enterprise-dod-evidence-pack-agent-pack-2026-07-09.md","handoff-agent-pack","task-materialize","W3-07 Enterprise DoD Evidence Pack Agent Pack — 2026-07-09: etkin rule ile seçili görevlere kapsam, test ve evidence kapısı sağlar.","task-materialized+task-ref","","build-enterprise-readiness","golden-slice-ref|std-ci-gates","","platform-w3-07-enterprise-dod-pack","","no"
"docs/platform-w4-01-ready-to-code-queue-export-agent-pack-2026-07-09.md","handoff-agent-pack","task-materialize","W4-01 Ready-To-Code Queue Export Agent Pack — 2026-07-09: etkin rule ile seçili görevlere kapsam, test ve evidence kapısı sağlar.","task-materialized+task-ref","","dx-workflow|platform-factory","golden-slice-ref|std-ci-gates","","platform-w4-01-ready-code-queue","","no"
"docs/platform-w4-02-app-factory-release-train-agent-pack-2026-07-09.md","handoff-agent-pack","task-materialize","W4-02 App Factory Release Train Agent Pack — 2026-07-09: etkin rule ile seçili görevlere kapsam, test ve evidence kapısı sağlar.","task-materialized+task-ref","","deploy-yap|platform-factory|product","deploy-yap|product","","platform-w4-02-app-factory-release-train","","no"
"docs/platform-w4-03-module-marketplace-guardrails-agent-pack-2026-07-09.md","handoff-agent-pack","task-materialize","W4-03 Module Marketplace Guardrails Agent Pack — 2026-07-09: etkin rule ile seçili görevlere kapsam, test ve evidence kapısı sağlar.","task-materialized+task-ref","","dx-marketplace|std-ci-gates","std-ci-gates","","platform-w4-03-marketplace-guardrails","","no"
"docs/platform-w4-04-portfolio-regression-matrix-agent-pack-2026-07-09.md","handoff-agent-pack","task-materialize","W4-04 Portfolio Regression Matrix Agent Pack — 2026-07-09: etkin rule ile seçili görevlere kapsam, test ve evidence kapısı sağlar.","task-materialized+task-ref","","build-enterprise-readiness|build-referans-uygulama","customer|s-inventory|s-sales","","platform-w4-04-portfolio-regression-matrix","","no"
"docs/platform-w4-05-evidence-dashboard-blockers-agent-pack-2026-07-09.md","handoff-agent-pack","task-materialize","W4-05 Evidence Dashboard Blockers Agent Pack — 2026-07-09: etkin rule ile seçili görevlere kapsam, test ve evidence kapısı sağlar.","task-materialized+task-ref","","build-enterprise-readiness|dx-workflow","golden-slice-ref|std-ci-gates","","platform-w4-05-evidence-dashboard-blockers","","no"
"docs/platform-w4-06-operations-runbook-drills-agent-pack-2026-07-09.md","handoff-agent-pack","task-materialize","W4-06 Operations Runbook Drills Agent Pack — 2026-07-09: etkin rule ile seçili görevlere kapsam, test ve evidence kapısı sağlar.","task-materialized+task-ref","","build-risk-defteri|deploy-yap","deploy-yap","","operations-runbook-drills","","no"
"docs/platform-w4-07-portfolio-scale-exit-report-agent-pack-2026-07-09.md","handoff-agent-pack","task-materialize","W4-07 Portfolio Scale Exit Report Agent Pack — 2026-07-09: etkin rule ile seçili görevlere kapsam, test ve evidence kapısı sağlar.","task-materialized+task-ref","","build-enterprise-readiness|platform-factory|product","product|std-ci-gates","","platform-w4-07-portfolio-scale-exit","","no"
"docs/platform-wave2-repeatability-pr-handoff-2026-07-09.md","handoff-agent-pack","task-materialize","Platform Wave 2 Repeatability PR Handoff — 2026-07-09: etkin rule ile seçili görevlere kapsam, test ve evidence kapısı sağlar.","task-materialized+task-ref","","be-sdk|build-enterprise-readiness|build-ilk-dikey-dilim|build-referans-uygulama|dx-cli|dx-workflow","customer|golden-slice-ref|s-inventory|s-sales","","platform-wave2-repeatability-handoff","","no"
"docs/platform-wave3-enterprise-pr-handoff-2026-07-09.md","handoff-agent-pack","task-materialize","Platform Wave 3 Enterprise PR Handoff — 2026-07-09: etkin rule ile seçili görevlere kapsam, test ve evidence kapısı sağlar.","task-materialized+task-rollup-n-a+task-ref","","build-enterprise|build-enterprise-readiness|build-risk-defteri|cc-security|deploy-yap|k-authz|k-tenancy|l1-audit|platform-observability|std-ci-gates","cc-security|deploy-yap|l1-audit|scale-invariant|std-ci-gates","cc-a11y-backend|cc-obs","platform-wave3-enterprise-handoff","platform-wave3-enterprise-handoff","no"
"docs/platform-wave4-portfolio-pr-handoff-2026-07-09.md","handoff-agent-pack","task-materialize","Platform Wave 4 Portfolio PR Handoff — 2026-07-09: etkin rule ile seçili görevlere kapsam, test ve evidence kapısı sağlar.","task-materialized+task-ref","","build-enterprise-readiness|build-referans-uygulama|build-risk-defteri|deploy-yap|dx-marketplace|dx-workflow|platform-cicd|platform-factory|product|std-ci-gates","customer|deploy-yap|product|s-inventory|s-marketplace|s-sales|std-ci-gates","","platform-wave4-portfolio-handoff","","no"
"docs/platform-wbs-plan.md","catalog-reference","task-materialize","Belgedeki uygulanabilir katalog, eşleme ve çalışma sözleşmeleri source-specific rule ile seçili executable görevlerin deliverable, kabul, test, doğrulama ve bakım içeriğine uygulanır; örnek veya geçmiş durum evidence sayılmaz.","task-rollup-n-a+task-ref","","platform-authn-authz|platform-cicd|platform-customer-graphql|platform-customer-model|platform-customer-seed|platform-customer-ui|platform-db-schema|platform-factory|platform-graphql-api|platform-observability|platform-seed-data|platform-tenancy|platform-ui-surface","","platform-customer-graphql|platform-customer-model|platform-customer-seed|platform-customer-ui","","catalog-platform-wbs-buildout","no"
"docs/privacy-retention-decision-matrix.md","directive-contract","task-materialize","Privacy / Audit / Bitemporal / Retention Karar Matrisi — Veri-Sınıfı…: etkin rule ile seçili görevlere ölçülebilir sözleşme yükümlülükleri sağlar.","standard-ref+task-materialized+task-ref+catalog","privacy","cc-privacy","cc-privacy|customer|l1-audit|s-accounting|s-ai-governance|std-ci-gates","","privacy-retention-ai-trace-consumer|privacy-retention-audit-consumer|privacy-retention-ci-gate|privacy-retention-financial-consumer|privacy-retention-governance|privacy-retention-pii-consumer","","no"
"docs/prompt-template-library.md","catalog-reference","task-materialize","Belgedeki uygulanabilir katalog, eşleme ve çalışma sözleşmeleri source-specific rule ile seçili executable görevlerin deliverable, kabul, test, doğrulama ve bakım içeriğine uygulanır; örnek veya geçmiş durum evidence sayılmaz.","task-materialized+task-ref","","std-docs","std-docs","","catalog-dimension-prompt-library","","no"
"docs/ready-for-dev-gate.md","engineering-standard","task-materialize","Definition of Ready — Code-Start Kapısı: standard prose'u kopyalanmadan etkin rule'un görev-özgü kontrollerine kaynak olur.","task-materialized+task-rollup-n-a+task-ref","","platform-authn-authz|platform-db-schema|platform-graphql-api|platform-seed-data|platform-tenancy|platform-ui-surface","app-backend-x-atom|app-backend-x-kaya|app-backend-x-kum|app-backend-x-molekul|app-backend-x-tas|app-build-x-atom|app-build-x-kum|app-build-x-molekul|app-build-x-tas|app-content-collaboration-x-atom|app-content-collaboration-x-kum|app-content-collaboration-x-molekul|app-content-collaboration-x-tas|app-crosscut-x-atom|app-crosscut-x-kum|app-crosscut-x-molekul|app-customer-revenue-x-atom|app-customer-revenue-x-kum|app-customer-revenue-x-molekul|app-customer-revenue-x-tas|app-data-intelligence-x-atom|app-data-intelligence-x-kum|app-data-intelligence-x-molekul|app-data-intelligence-x-tas|app-finance-x-atom|app-finance-x-kum|app-finance-x-molekul|app-finance-x-tas|app-frontend-x-atom|app-frontend-x-kum|app-frontend-x-molekul|app-hr-x-atom|app-hr-x-kum|app-hr-x-molekul|app-hr-x-tas|app-kernel-x-atom|app-kernel-x-kum|app-kernel-x-molekul|app-landx|app-landx-core|app-layer1-x-atom|app-layer1-x-kum|app-layer1-x-molekul|app-platform-horizontal-x-atom|app-platform-horizontal-x-kum|app-platform-horizontal-x-molekul|app-platform-horizontal-x-tas|app-scale-x-atom|app-scale-x-kum|app-scale-x-molekul|app-supply-chain-x-atom|app-supply-chain-x-kum|app-supply-chain-x-molekul|app-supply-chain-x-tas|app-sus-x-atom|app-sus-x-kum|app-sus-x-molekul|app-vertical-x-atom|app-vertical-x-kum|app-vertical-x-molekul|app-vertical-x-tas|archetype-storage-contract|atom-crm-domain-blocklist|atom-crm-email-regex|atom-crm-score-range-check|atomic-type-contract|capability-registry-contract|cc-privacy|cc-security|customer|customer-app-core-shell|deploy-yap|dist-agritech|dist-agritech-core|dist-construction|dist-construction-core|dist-ngo|dist-ngo-core|dist-realestate|dist-realestate-core|dist-sahibinden|dist-sahibinden-core|dist-site|dist-site-core|dist-travel|dist-travel-core|dist-veteriner|dist-veteriner-core|dx-api-gateway|edition-creator|edition-creator-core|edition-departman-copilot|edition-departman-copilot-core|edition-onmuhasebe|edition-onmuhasebe-core|edition-people|edition-people-core|edition-randevu|edition-randevu-core|edition-salescrm|edition-salescrm-core|edition-storefront|edition-storefront-core|edu-u01|edu-u02|edu-u02b|edu-u03|edu-u04|edu-u04b|edu-u05|edu-u06|edu-u07|edu-u08|edu-u09|edu-u10|edu-u11|edu-u12|edu-u13|edu-u14|edu-u15|edu-u16|edu-u17|edu-u18|edu-u19|edu-u20|edu-u21|edu-u22|edu-u23|edu-u24|edu-u25|fe-ai-rt|fe-cdn|fe-core-ui|fe-deploy|fe-mobile|fe-monorepo|fe-tooling|geo-map-surface|golden-slice-ref|hello-platform-smoke|kum-crm-lead-dedup|kum-crm-lead-scoring|l1-audit|l1-import|landx-l0|landx-l1|landx-l2|landx-l3|landx-l4|landx-l5|m-crm-sales|molekul-crm-score-field-validator|molekul-crm-score-weight-config|platform-migration-contract|policy-context-contract|product|s-accounting|s-accounting-core|s-ai|s-ai-catalog|s-ai-catalog-core|s-ai-core|s-ai-governance|s-ai-governance-core|s-ai-voice|s-ai-voice-core|s-ap-automation|s-ap-automation-core|s-ats|s-ats-core|s-audit|s-audit-core|s-bi|s-bi-core|s-billing|s-billing-core|s-bpm|s-bpm-core|s-channel-hub|s-channel-hub-core|s-classifieds|s-classifieds-core|s-clinic|s-clinic-core|s-clm|s-clm-core|s-cmms|s-cmms-core|s-cms|s-cms-core|s-commerce|s-commerce-core|s-comms|s-comms-core|s-community|s-community-core|s-consolidation|s-consolidation-core|s-conversational|s-conversational-core|s-cpq|s-cpq-core|s-crm|s-crm-core|s-cyber-grc|s-cyber-grc-core|s-data-catalog|s-data-catalog-core|s-data-cleansing|s-data-cleansing-core|s-demand-planning|s-demand-planning-core|s-dms|s-dms-core|s-doc-matching|s-doc-matching-core|s-drive|s-drive-core|s-dropshipping|s-dropshipping-core|s-ecommerce-models|s-ecommerce-models-core|s-education|s-education-core|s-esg|s-esg-core|s-esign|s-esign-core|s-etl|s-etl-core|s-event|s-event-core|s-expenses|s-expenses-core|s-fixed-assets|s-fixed-assets-core|s-fleet|s-fleet-core|s-fpa|s-fpa-core|s-fraud-trust|s-fraud-trust-core|s-fsm|s-fsm-core|s-helpdesk|s-helpdesk-core|s-hrms|s-hrms-core|s-i18n|s-i18n-core|s-iam|s-iam-core|s-incentive|s-incentive-core|s-inventory|s-inventory-core|s-iot|s-iot-core|s-ipaas|s-ipaas-core|s-isg|s-isg-core|s-kvkk|s-kvkk-core|s-kyc-aml|s-kyc-aml-core|s-legaltech|s-legaltech-core|s-lms|s-lms-core|s-loyalty|s-loyalty-core|s-mail|s-mail-core|s-marketing|s-marketing-core|s-marketplace|s-marketplace-core|s-membership|s-membership-core|s-mrp|s-mrp-core|s-observability|s-observability-core|s-onboarding|s-onboarding-core|s-payment-methods|s-payment-methods-core|s-payroll|s-payroll-core|s-performance|s-performance-core|s-pim|s-pim-core|s-pmo|s-pmo-core|s-pms|s-pms-core|s-pos|s-pos-core|s-predictive|s-predictive-core|s-procurement|s-procurement-core|s-product-feed|s-product-feed-core|s-property|s-property-core|s-purchase|s-purchase-core|s-quality|s-quality-core|s-rag|s-rag-core|s-restaurant|s-restaurant-core|s-retail-execution|s-retail-execution-core|s-revenue-copilot|s-revenue-copilot-core|s-revenue-recognition|s-revenue-recognition-core|s-rpa|s-rpa-core|s-sales|s-sales-core|s-scheduling|s-scheduling-core|s-social|s-social-commerce|s-social-commerce-core|s-social-core|s-studio|s-studio-core|s-subscription-analytics|s-subscription-analytics-core|s-subscription-commerce|s-subscription-commerce-core|s-survey|s-survey-core|s-tax-compliance|s-tax-compliance-core|s-tms|s-tms-core|s-traceability|s-traceability-core|s-treasury|s-treasury-core|s-wiki|s-wiki-core|s-wms|s-wms-core|s-workforce|s-workforce-core|scale-aps|scale-cache|scale-counter|scale-gis|scale-idempotency|scale-invariant|scale-multiregion|scale-outbox|scale-projections|scale-ratelimit|scale-realtime|scale-saga|scale-streaming|scale-timeseries|scale-webhook|scale-workers|scale-workers-deep|sdk-app-core-template|sdk-module-template|sdk-public-contract|stack-builder|stack-builder-core|stack-channel|stack-channel-core|stack-compliance|stack-compliance-core|stack-messaging|stack-messaging-core|stack-service|stack-service-core|stack-workspace|stack-workspace-core|std-ci-gates|std-contracts|std-docs|std-schema-foundation|std-ui-surfacing|sus-actions|sus-bc-policy|sus-bitemporal|sus-boundaries|sus-codemod|sus-conformance|sus-declarative|sus-durable|sus-lisans-tr-hukuk|sus-metadata|sus-overview|sus-timi|sus-versioning|tas-crm-lead-mgmt|tenant-context-contract|urlp-00|urlp-01|urlp-02|urlp-03|urlp-04|urlp-05|urlp-06|urlp-07|urlp-08|urlp-09|urlp-10|urlp-11|urlp-12|urlp-13|urlp-14|urlp-15|urlp-16|urlp-program-work-unit","adr-0001|adr-0002|adr-0003|adr-0004|adr-0005|adr-0006|adr-0007|adr-0008|adr-0009|adr-0010|adr-0011|adr-0012|adr-0013|adr-0014|adr-0015|adr-0016|adr-0017|adr-0018|adr-0019|adr-0020|adr-0021|adr-0022|adr-0023|adr-0024|adr-0025-frontend-stack-uzlastirma|app-aday|app-atomic|app-backend|app-build|app-content-collaboration|app-core-operations|app-crosscut|app-customer-revenue|app-data-intelligence|app-dx|app-edu|app-egitim|app-finance|app-frontend|app-genel|app-hr|app-kararlar|app-kernel|app-layer0|app-layer1|app-meta|app-modul-matrisi|app-platform-horizontal|app-scale|app-supply-chain|app-sus|app-vertical|atomic-types|be-deploy-profilleri|be-destek-matrisi|be-kararlar|be-sdk|build-app-katalogu|build-enterprise-readiness|cc-a11y-backend|cc-compliance-matrix|cc-content-jurisdiction|cc-cultural-ux|cc-fx-ledger|cc-graphql-guvenlik|cc-i18n-deep|cc-i18n-standards|cc-identity-models|cc-jurisdiction-resolver|cc-notification-consent|cc-obs|cc-obs-deep|cc-resolver-ops|cc-rollout|cc-tr|dist-clinic|dist-education|dist-legal|dist-membership|dist-restaurant|dx-cli|dx-marketplace|dx-workflow|fe-anti|fe-eng-standards|fe-locked|fe-theme|k-actor|k-agent-runtime|k-archetype-bayraklari|k-archetype-computation|k-archetype-fieldtypes|k-archetype-mode-profile|k-archetype-storage|k-authz|k-boyut1-ops-panel|k-boyut2-developer-panel|k-boyut3-tenant-panel|k-bus|k-calendar-capacity|k-capability|k-computation|k-control-planes|k-edge-gateway|k-genealogy-graph|k-granulerlik|k-identity|k-jurisdiction|k-kpi-registry|k-mdm|k-mod-l|k-mode|k-party|k-plugin|k-policy-pdp|k-schema|k-search|k-sequence|k-sozlesme|k-sso|k-storage|k-surface|k-surface-consumer|k-tenancy|k-tenancy-deep|k-terminoloji|k-wbs|k-worker|l1-aeo|l1-analytics|l1-experiment|l1-export|l1-file|l1-misc|l1-notification|l1-party|l1-pseo|l1-quiet-hours|l1-redirect|l1-search|l1-search-deep|l1-seo|l1-sitemap|l1-tagmanager|l1-webhook-in|l1-workflow|landx-overview|platform-authn-authz|platform-cicd|platform-customer-graphql|platform-customer-model|platform-customer-seed|platform-customer-ui|platform-db-schema|platform-factory|platform-graphql-api|platform-observability|platform-seed-data|platform-tenancy|platform-ui-surface|services|stack-editions|sus-lisans-vakalar|sus-llm-hata-katalogu","ready-for-dev","ready-for-dev","no"
